2010/08/12  18:42:05.463 GPS+X
2010/08/12  18:48:35.467 GPS-X
2010/08/12  18:55:35.474 GPS+X
2010/08/12  19:02:45.494 GPS-X
2010/08/12  19:09:05.486 GPS+X
2010/08/12  19:16:05.498 GPS-X
2010/08/12  19:23:05.497 GPS+X
2010/08/12  19:29:35.505 GPS-X
2010/08/12  19:36:35.514 GPS+X
2010/08/12  19:43:05.517 GPS-X
2010/08/12  19:50:05.532 GPS+X
2010/08/12  19:56:35.534 GPS-X
2010/08/12  20:04:05.536 GPS+X
2010/08/12  20:10:35.538 GPS-X
2010/08/12  20:17:05.544 GPS+X
2010/08/12  20:24:05.550 GPS-X
2010/08/12  20:31:05.558 GPS+X
2010/08/12  20:37:35.564 GPS-X
2010/08/12  20:44:35.570 GPS+X
2010/08/12  20:51:35.589 GPS-X
2010/08/12  20:58:35.607 GPS+X
2010/08/12  21:05:05.592 GPS-X
2010/08/12  21:12:05.612 GPS+X
2010/08/12  21:18:35.609 GPS-X
2010/08/12  21:25:35.612 GPS+X
2010/08/12  21:32:35.632 GPS-X
2010/08/12  21:39:05.619 GPS+X
2010/08/12  21:46:05.641 GPS-X
2010/08/12  21:52:35.649 GPS+X
2010/08/12  21:59:35.638 GPS-X
2010/08/12  22:06:05.647 GPS+X
2010/08/12  22:13:05.656 GPS-X
2010/08/12  22:20:05.665 GPS+X
2010/08/12  22:27:05.667 GPS-X
2010/08/12  22:33:35.704 GPS+X
2010/08/12  22:40:35.682 GPS-X
2010/08/12  22:47:35.694 GPS+X
2010/08/12  22:54:35.701 GPS-X
2010/08/12  23:01:05.717 GPS+X
2010/08/12  23:07:35.731 GPS-X
2010/08/12  23:14:35.749 GPS+X
2010/08/12  23:21:35.742 GPS-X
2010/08/12  23:28:05.769 GPS+X
2010/08/12  23:35:05.764 GPS-X
2010/08/12  23:41:31.780 GPS+X
2010/08/12  23:48:01.776 GPS-X
2010/08/12  23:55:01.798 GPS+X
2010/08/13  00:02:01.783 GPS-X
2010/08/13  00:09:01.795 GPS+X
2010/08/13  00:16:01.825 GPS-X
2010/08/13  00:23:01.828 GPS+X
2010/08/13  00:29:31.835 GPS-X
2010/08/13  00:36:31.847 GPS+X
2010/08/13  00:43:31.858 GPS-X
2010/08/13  00:50:01.863 GPS+X
2010/08/13  00:57:01.866 GPS-X
2010/08/13  01:03:31.875 GPS+X
2010/08/13  01:10:01.880 GPS-X
2010/08/13  01:17:01.869 GPS+X
2010/08/13  01:24:01.868 GPS-X
2010/08/13  01:30:31.879 GPS+X
2010/08/13  01:37:31.900 GPS-X
2010/08/13  01:44:01.891 GPS+X
2010/08/13  01:51:01.903 GPS-X
2010/08/13  01:58:01.906 GPS+X
2010/08/13  02:05:01.914 GPS-X
2010/08/13  02:12:11.920 GPS+X
2010/08/13  02:19:01.918 GPS-X
2010/08/13  02:25:31.926 GPS+X
2010/08/13  02:32:31.939 GPS-X
2010/08/13  02:39:31.935 GPS+X
2010/08/13  02:46:01.939 GPS-X
2010/08/13  02:53:01.948 GPS+X
2010/08/13  03:00:01.954 GPS-X
2010/08/13  03:06:31.957 GPS+X
2010/08/13  03:13:01.962 GPS-X
2010/08/13  03:20:31.970 GPS+X
2010/08/13  03:27:02.024 GPS-X
2010/08/13  03:34:02.020 GPS+X
2010/08/13  03:41:02.046 GPS-X
2010/08/13  03:47:32.047 GPS+X
2010/08/13  03:54:32.043 GPS-X
2010/08/13  04:01:32.042 GPS+X
2010/08/13  04:08:32.048 GPS-X
2010/08/13  04:15:02.065 GPS+X
2010/08/13  04:22:02.071 GPS-X
2010/08/13  04:28:32.083 GPS+X
2010/08/13  04:35:32.104 GPS-X
2010/08/13  04:42:02.105 GPS+X
2010/08/13  04:49:02.104 GPS-X
2010/08/13  04:56:02.121 GPS+X
2010/08/13  05:03:02.144 GPS-X
2010/08/13  05:24:02.145 GPS+X
2010/08/13  05:30:32.146 GPS-X
2010/08/13  05:37:32.172 GPS+X
2010/08/13  05:44:32.168 GPS-X
2010/08/13  05:51:02.187 GPS+X
2010/08/13  05:58:02.167 GPS-X
2010/08/13  06:05:02.179 GPS+X
2010/08/13  06:11:32.189 GPS-X
2010/08/13  06:18:32.194 GPS+X
2010/08/13  06:25:32.202 GPS-X
2010/08/13  06:32:02.215 GPS+X
2010/08/13  06:39:02.211 GPS-X
